blockNumber,timeStamp,hash,from,to,value,gasPrice,gas
17948054,1692438815,0xe57b8057e4b0c6b7ac88166020b8fac331e01ab3b13658660a75585fd67abb76,0x2818ed18d1e9f5905fba572eb262e94d797d7419,0x87c42a5352e83728021bbf45f5c7fbd627017977,7932560258063076,12394987086,21762
17402343,1685822003,0xec6ecc81af0634e5ffe6d334207d449b8dd07952bffab27c1f243a0eb557da81,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x8af0ce36106e78879915da10057eb5e6f622285b,9456000000000000,25639988314,207128
17441497,1686299363,0xbb53b2df3406fae4c220b168a8641ab99d5bc7e968a78de9f88a3115d349f19b,0x8af0ce36106e78879915da10057eb5e6f622285b,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,17918643044,116900
17657760,1688925263,0x5b063da5b2564adcd135c52e1e82362dc8ec548ffa7e01fbfb1d7694ccb5d21d,0xa7efae728d2936e78bda97dc267687568dd593f3,0x8af0ce36106e78879915da10057eb5e6f622285b,45177900000000000,28308387099,210000
17661821,1688974511,0x6e9e5fb4bf7222c630b3ad98ca159fadfc83e0e971dbce99b97809899e1421ae,0x8af0ce36106e78879915da10057eb5e6f622285b,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13530613196533930,15281979972,175845
17732365,1689831731,0x7e6e1ab182493b85c58b3b0728d97ee57dc48ec14562bd11642fb09bdeca3087,0x8af0ce36106e78879915da10057eb5e6f622285b,0x32400084c286cf3e17e7b677ea9583e60a000324,28697234576000000,14920863608,149210
17732387,1689831995,0x75665d5febc26b225a9433ad5237ddd93e2113c2ec4c7bd4c53d8c1050003f65,0x8af0ce36106e78879915da10057eb5e6f622285b,0xabea9132b05a70803a4e85094fd0e1800777fbef,4551916702000000,14782872947,90000
17843254,1691171879,0x6a561f378d8ebe43b742b1de4a3587e65d4113d62c3b7cf03a8e10cc5272598c,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x8af0ce36106e78879915da10057eb5e6f622285b,10585300000000000,31929599226,210000
17846495,1691211035,0xfd58522b0eb674e975b2e5fe74934c4ede9eee5d26c52c68e53807fc09581583,0x8af0ce36106e78879915da10057eb5e6f622285b,0xb584d4be1a5470ca1a8778e9b86c81e165204599,100940000000000,13188411811,29882
17847051,1691217731,0xce48a64d1f495affe73997a14a5a0b9397eed36f635df15a4ced3d2715997173,0x8af0ce36106e78879915da10057eb5e6f622285b,0x9d90669665607f08005cae4a7098143f554c59ef,0,13599420683,77011
17853840,1691299775,0x228a667951ce96016656a602d58925ecddbde570c05e84b2c448bf0cdb15e84f,0x8af0ce36106e78879915da10057eb5e6f622285b,0xb584d4be1a5470ca1a8778e9b86c81e165204599,194920000000000,11844762259,29415
17946766,1692423203,0x751dedb446b0ea0ec32276b1369061a90ef565f711598dda48a569af7574b1a4,0x8af0ce36106e78879915da10057eb5e6f622285b,0xb584d4be1a5470ca1a8778e9b86c81e165204599,135389999999999,13654400762,29779
17948259,1692441311,0xd3b030efef0df70e490b053944e2157196e6b41f1d1a947ffeb03d3cb99f2946,0x8af0ce36106e78879915da10057eb5e6f622285b,0xb712973ecb12cd05f2b92cd0d6aea058f8d2f933,8295886716753603,14083268890,21664
17407152,1685880599,0xae7b59a618ac79d76442599a96055b367dbcead4a42cd88a88f20d460794b9aa,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,12610000000000000,19570486822,207128
17433210,1686198371,0x3aee7b664cc1f1ad07a4c557505d8abaa9404893671262afb534088efe77ced6,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0x253553366da8546fc250f225fe3d25d0c782303b,0,20715911558,44206
17433341,1686199955,0x3326ca4cdb302197a67e97f47d9ce085dfd7fc7ce823de5079c652f8c9cad316,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0x253553366da8546fc250f225fe3d25d0c782303b,2779926960526904,18654813225,434834
17657899,1688926931,0x33157595186584497c23fb023845cd25ef7ab4770242e061e5bce0534389fb9d,0xa7efae728d2936e78bda97dc267687568dd593f3,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,49618000000000000,20538775874,210000
17661717,1688973263,0x70c20b7445bbb0d239f1175bbb4b1c2e941c3b37ad298abcdd8a0f232539492b,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13383290391528846,16808295734,175845
17725859,1689753011,0xa7c2ff12d33f8643472af17825a225a1b360c003199f2d2c1f5d1fcbb38e75d7,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0x32400084c286cf3e17e7b677ea9583e60a000324,28355116007722220,15257842134,149210
17725965,1689754295,0x5c34b08b25ada3796d039666fc9c09ff08db521915a4d1a6c047b8f1117e6de7,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xabea9132b05a70803a4e85094fd0e1800777fbef,4426684700000000,15472380980,90000
17843328,1691172779,0xd668b5c51557f7d8c715fc285f6a6c54b1b2e25dc71fb18492e0f087dcdae4a4,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,11554100000000000,29801019795,210000
17846881,1691215691,0x7e8ea2690a368ec95bce5e935a8ccdeede4aa9f5376f675d255dce0692f0d121,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xd4416b13d2b3a9abae7acd5d6c2bbdbe25686401,0,14382186558,69156
17846885,1691215739,0xc84c2f20afc2a9998064ab6ef92604441cfbe5307e73421e0f995fb3834cc8eb,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xb584d4be1a5470ca1a8778e9b86c81e165204599,166370000000000,13902128998,29360
17855152,1691315663,0x1d3feee17dbcf84957bcc4e5fc4c747e71918b028f5a833191d3a922602c4d35,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xb584d4be1a5470ca1a8778e9b86c81e165204599,130779999999999,13652951680,29411
17946738,1692422867,0x04d40500cbaaa630990c51b3dea9c007bdef5df0b019b7ef2c97f7e5cba74a33,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xb584d4be1a5470ca1a8778e9b86c81e165204599,171300000000000,12988033998,29420
19506268,1711306043,0x7fbb25c250119e2de844d1cb4aeaafe9dd8f2c6c0f01bc34b22805975bdedf53,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0x9234f83473c03be04358afc3497d6293b2203288,0,25529555714,80185
19509726,1711348139,0x9bded5ab86a20807bf23c07c97edc55fa0da8187cc187de3dd56aa7900bd3b20,0x2639ac343fe74b17c12d39e23bc646f9511d6bfa,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0,20889942098,51785
17411552,1685934275,0x46e17fd9683cb42902057c32b07de334e95ee2e5d48f9b82f1f9e086181bec8d,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,10377000000000000,23040362227,207128
17441400,1686298127,0x7f24bcc2f9e04d12531210aaf7d37f5852863d3c21f1503643adc0786e6a0067,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0x1645787ddcb380932130f0d8c22e6bf53a38e725,777000000000000,18652671425,116900
17657625,1688923631,0x0629f640bbe2125af4153bcdf44b80ba887c100c32870eb3c7d33f899678f411,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,45568300000000000,27591728242,210000
17661769,1688973887,0x986a1ae57572503c63c6aa507f850ded89cafb13dfb53d15cf96a0ad5868a4a8,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13547796288506720,15000000000,175845
17725966,1689754307,0xb7cf357f49e72cb70d8bd9dc1a6ca719be70782d8affb45fef8ded30776e108b,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0x32400084c286cf3e17e7b677ea9583e60a000324,29987211530626105,15273004017,149210
17725986,1689754547,0x8e109efe7035d03e7e8f435865cfe1652219bc66436dd3261b0e7629a2dcb876,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0xabea9132b05a70803a4e85094fd0e1800777fbef,4429169216299974,15253016990,90000
17843116,1691170211,0xff9234e3046fb4ee2c6351bfe24ab139e01330dbc5bd2d78818b14748789ed53,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,11168900000000000,36802416712,210000
17846894,1691215847,0x08ebee6a5e57f557dba909fb48bc2a83a4d30aa133e2212a3946a4f791e4ab23,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0xb584d4be1a5470ca1a8778e9b86c81e165204599,125070000000000,13562798789,29337
17846987,1691216963,0xadbcce80ed2e90e41fab6b2eb67f6596ea4ab21dbd1b5a7599753398e23350fb,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0x1645787ddcb380932130f0d8c22e6bf53a38e725,0,15752963658,51425
17855092,1691314931,0x162d41a0865c5c8ecbde0462bc587a8a32fe2f4ac1860348fd717f6b57a4293a,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0xb584d4be1a5470ca1a8778e9b86c81e165204599,145810000000000,13652066372,29927
17947113,1692427403,0x3f36dbdd848cdff03e9bad6e69b24361f1a24c16d77d95a68cc6626871d71215,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0xb584d4be1a5470ca1a8778e9b86c81e165204599,156130000000000,13129473383,29436
17947692,1692434435,0x5a4aefd8eb3f8858ebb6c55e0180f0eaa8d2890fe9a2b9e4201ede1334a7172e,0xf7f2ac20c02d4b4fe702356b92baf65158a289b7,0x5cbe0162fb447f2eaf3ba8a989e04f2f3d9703d0,8811647696199152,14285459940,21759
17406427,1685871707,0xa74ceec6c2734f0182ae6679606c065c98bdd759bb815990c45053f9ce3a5954,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x833499c5a2799fd29d074797ec71995bac29b600,12179000000000000,22936082949,207128
17412959,1685951531,0x2d39332ab633ce50d94d1e9001c09d87d4538c90a91dd2a4081dcd81f3a84fd7,0x833499c5a2799fd29d074797ec71995bac29b600,0x253553366da8546fc250f225fe3d25d0c782303b,0,18534945039,44206
17412987,1685951891,0xa91787c57a69d0ea5ce9f2e14e0eb4e498e582b3d8226c77183719499dfcbbbe,0x833499c5a2799fd29d074797ec71995bac29b600,0x253553366da8546fc250f225fe3d25d0c782303b,2672019839183565,18175820910,425030
17657911,1688927075,0xd5ed17ba58dae17a9e3a285166bea0ea40b8e1646703de33e84dcacc2edf0c23,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x833499c5a2799fd29d074797ec71995bac29b600,48910200000000000,23806778865,210000
17661583,1688971655,0xd72e0cbb8550ed218e2794594c396c802ac7fb12b8a5f7f29e8b96d3c50d7671,0x833499c5a2799fd29d074797ec71995bac29b600,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13121873988245496,18371174516,175827
17682650,1689227783,0x0ceff4f8f99934590cc54898188caac06830840fe37915521ff7a71f9ae97313,0x833499c5a2799fd29d074797ec71995bac29b600,0x32400084c286cf3e17e7b677ea9583e60a000324,27458719000000000,13771548354,149181
17682653,1689227819,0xf44837de68c0cb9a234a5ef819940ad15936276c01dd5f43d5a22f4e0931f490,0x833499c5a2799fd29d074797ec71995bac29b600,0xabea9132b05a70803a4e85094fd0e1800777fbef,5026674328560802,13740742224,90000
17843443,1691174183,0xf508b178af263bd7dbce44b640d68da88debc95856ef96652f686fccaafc0f0b,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x833499c5a2799fd29d074797ec71995bac29b600,11685300000000000,28200784232,210000
17846719,1691213747,0x070fe28cdae2778c6f39be16bb2673e5b882189dcb4713e7537289e61ada4469,0x833499c5a2799fd29d074797ec71995bac29b600,0xd4416b13d2b3a9abae7acd5d6c2bbdbe25686401,0,13948840093,69156
17847178,1691219267,0x32f021fc28b26bb30846d40c07ccf245b6bbac567416f0dcc6efcdc4929fc8f7,0x833499c5a2799fd29d074797ec71995bac29b600,0xb584d4be1a5470ca1a8778e9b86c81e165204599,160000000000000,14708320236,28682
17853743,1691298611,0x65fa4f173cb09743a04b5c7bb900a660493c958892ac8a8b2df8c0d41298d8b6,0x833499c5a2799fd29d074797ec71995bac29b600,0xb584d4be1a5470ca1a8778e9b86c81e165204599,111170000000000,12873276929,29333
17946910,1692424943,0x977074feee740b5afb68aa64e3870bcab8d7acc8cda32e5404fa1958a620acc1,0x833499c5a2799fd29d074797ec71995bac29b600,0xb584d4be1a5470ca1a8778e9b86c81e165204599,113160000000000,12869396162,29506
17947537,1692432563,0x7d40def9d18aba752543be4fdffe67438488ff0721e85a8fdca9f18aa5696e9e,0x833499c5a2799fd29d074797ec71995bac29b600,0x4645f720a7cfa1234cc6ab19ed59b6b150074db6,9394022120690802,13537798688,21661
19105757,1706453699,0x66ef5e77a6c0657b0fc66e785befc24e9d61d33f990e48f4bf1997c3f3cee656,0x833499c5a2799fd29d074797ec71995bac29b600,0x4645f720a7cfa1234cc6ab19ed59b6b150074db6,100260156923247698,13849407170,21000
17413845,1685962319,0xe3be4c85443ab9664a890b2e0b531ecfdaccc14f0cd2192e7c5645241e17fed6,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,11178000000000000,21896034791,207128
17433208,1686198347,0x7d4586696c63d0072765a21744bb2556ded675dd3b8605d6f11901ec2e0c3638,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,21447156193,116900
17657622,1688923595,0x5a8fb9eafd8a33a744a31a1dfd3cfaaf8a1a9152a7c36d416b2f372f28ee16ef,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,45501600000000000,28557972960,210000
17661709,1688973167,0xb3a5f9c10a5c1875cab4659abb942fd651b74ba8902a5fb4b5a3d6bfdf606bfe,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13304748355702816,14926280672,175845
17703809,1689485651,0xf394729d7c8ba39e8a33c303045d3ce2c8d0a498ef80c0c26856f6babfe5c3af,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0x32400084c286cf3e17e7b677ea9583e60a000324,30641580325262736,14670355969,149210
17703813,1689485699,0x89d7c0864fa75767e1005cebc150a918a32183c7b74163b0ead249cc291b25ef,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xabea9132b05a70803a4e85094fd0e1800777fbef,4605074710000000,14581474557,90000
17843345,1691172983,0xb828f96f751628f5478cd9c5c2160154db32dab048aa45bee8415d80d8a719a4,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,11499400000000000,29305689524,210000
17846904,1691215967,0x68105224cacfa51211130d9d6acd009ba3769d18ba2de0dacdfbf2243be24a88,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0x9d90669665607f08005cae4a7098143f554c59ef,0,13245376582,51425
17846997,1691217083,0x00d4015bafc48ffe504115bec718424049a5e02eaba5ca148927d98b7da8798f,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xb584d4be1a5470ca1a8778e9b86c81e165204599,145590000000000,14516132035,29360
17854269,1691304983,0x87d987d35ffbaa8477c603fbfc45f9ec3466c0f47e6ff869895c526869ba6bb0,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xb584d4be1a5470ca1a8778e9b86c81e165204599,199220000000000,12562717805,29792
17946971,1692425675,0x9b899ef77714ae3fe3cc2292e04e1e5b8a7a999de6a547b9ab24347d9daf7b2f,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xb584d4be1a5470ca1a8778e9b86c81e165204599,158820000000000,12643005057,29530
17947889,1692436823,0xb640f56fd302bc650eb507c6de5ffef5564a9d13a32a2bb79abad8d4598f0212,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0x30905e8936396ffad53e68534f749785dbca4e58,9280651579429370,12678862887,21656
19506059,1711303487,0x06a51704eef7a28146a1cda32562882df5a69893f55869e463e97cb40798f14b,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0x9234f83473c03be04358afc3497d6293b2203288,0,26966115204,80197
19509554,1711346051,0x93a05c551800ccf79769b41d836c24bd52ecedba004ff2e64e797246a3a90cb4,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0,18305938679,53315
19510116,1711352891,0x93a986f7323a3a593e591ae715c539e39f3d9afcb1d270cb5d741280f767a63f,0x5e28b209e2c81f48f153068a09ba08b8f2b88035,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0,20359552544,34503
16839933,1678963931,0xe4e73bba7eb1e4dfa7f2d14a3b63f79a796aee12a84eeb3a4ebb1832577d6c92,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,8800000000000000,39450573777,207128
16839976,1678964459,0x872214d663e933f72a35ce858dd6b5f1dd82b457d6413b90edacbbd87cd7940b,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x7fdf19aa8e0821f2ef5eaea44f73c904722cf674,0,31110414728,103800
16840037,1678965203,0xfc9bf7127c6b254672d23ae028d49520e9bb8c4a558ac7573cab00381184220a,0x28c6c06298d514db089934071355e5743bf21d60,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,8800000000000000,28244564889,207128
16840061,1678965491,0x873ce493ba7208260c783ce331a17a0beefe639e301d373e085ac9d74197b57b,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0xc97d6c52f3add91fa1c5287a453d7444aecbca83,0,25812437752,46532
16840117,1678966163,0x22e3fae7c24f2b470ae3a92e70fe55ad94501ae69addc41d500fa5d8aa975f0d,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0,22783594776,214872
16840282,1678968167,0x3dc1083ccee244437214200f75099347f33f9e5f505ec3b63a2ec5c096976284,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x9246e7a2bf1838401057973b90ffc28a8288bfc4,79359511454181893,34627904483,21000
17418780,1686022499,0x0126025b17e21c39d72528a834958331a6f86911848f1e4d6e880c837b5e969a,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,10899000000000000,22780070804,207128
17426850,1686120839,0xc1e92a62e154714de2f90c04cc4f243b3a92f78fb0c8136d934899fea88be11d,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,19438235729,116900
17657717,1688924747,0xd00766d1192209d9a3ae0a31f7ae4aeb90e1d6ae72e34ed89f942354d4b94dee,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,45378100000000000,22248632708,210000
17661590,1688971739,0x425402b710567989a163809e0ae32c67a3667ba06d3b10b468bdb1c1ea1b4a0f,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13170772316481742,14643661526,175809
17682654,1689227831,0x3996f5b82858326cdc1036744757ba32a9c0dad26e5bad5f812e02a9c88032b6,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x32400084c286cf3e17e7b677ea9583e60a000324,30664290970000000,13681624140,149210
17682659,1689227903,0x87bcbda133a94f4d7cfb8a6c31971123f20856fec11b22b81fbfc0a584a688c8,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0xabea9132b05a70803a4e85094fd0e1800777fbef,4910000000000000,15007410288,90000
17842825,1691166695,0xc44a771f0e876833d3adf317fb52a48264dfe7c6f36f05b739a45a22b11f0109,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,11478500000000000,29097313153,210000
17846735,1691213939,0xef1cf438eacd6a36ab3abc42b20c00f297c00f065900db17f468bcc62e8a0ca6,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x9d90669665607f08005cae4a7098143f554c59ef,0,12649214032,51425
17846782,1691214503,0x1ae7a7cd19620a35625df076bd3dc07ef94e849f69081cc236f7f13e115ebe23,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0xb584d4be1a5470ca1a8778e9b86c81e165204599,111960000000000,15107276635,29936
17948255,1692441263,0x56d4e7e3eb7cd97da6098c1b9fbf20eb6d5e66b5a235588c796ff5710d067b1a,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x9246e7a2bf1838401057973b90ffc28a8288bfc4,10135576812703468,15088147482,22000
19105658,1706452511,0xeeb15f656e9cf110f5e7ebba3d6cb1b85eba093d1cb375afd2b0aad0062f2566,0xdbc9cf98e71ec7b1e52addf759ae5e7955b41de4,0x9246e7a2bf1838401057973b90ffc28a8288bfc4,100362491302971259,12975282331,21000
17406910,1685877635,0xc9ae1ea9a883d42c6a5952a889244141db83d56346a58abaf8adce76f72301b5,0x28c6c06298d514db089934071355e5743bf21d60,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,11174000000000000,22746338605,207128
17420682,1686045599,0xa1007683b4a41cf2d4f5da9519c84c862c73fc90525c38f1a4b19e71769bd54e,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,18528834019,116900
17657763,1688925299,0x31e851eec6174c19d28b47f677a39d14a84dcd6e649feb36415f50cb7b0a2dd8,0xa7efae728d2936e78bda97dc267687568dd593f3,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,45526400000000000,26680097646,210000
17661628,1688972195,0x7879b8221c7b99b5803315fe3895a9735cf0cf750608110580dcfc3eba33898e,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13312206041525972,15321704303,175845
17690660,1689325079,0xa887498ca50945a55d51365a4ebbb5ec88978f0c723d68c3d6490dfff9b80036,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0x32400084c286cf3e17e7b677ea9583e60a000324,31053525648869876,14788421347,149210
17690914,1689328163,0x66734452d0637dbadb4f74b273063de0a70a678c6ef816394022265fce0eafa0,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0xabea9132b05a70803a4e85094fd0e1800777fbef,4466104493880000,14683954303,90000
17842892,1691167499,0xc2dd8c0af7bfc4d31ed8f7497475863c5150b132be8a0c70e143eda75918fc76,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,10288500000000000,25442752708,210000
17846762,1691214263,0x266c35b8243fb51226720a197b8037edf3ec3e351b7628ac1e12b3872a9561f6,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0x9d90669665607f08005cae4a7098143f554c59ef,0,14032101702,51425
17846964,1691216687,0x07ad95982afbd0ea1c190d30b3e9c58ec7ad71fc76a394f99360f4d9320c3e2a,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0xb584d4be1a5470ca1a8778e9b86c81e165204599,110240000000000,13698757814,29283
17853861,1691300039,0xa90b2d664041542e6251df3a5bc266368801b0091c94408f33e0897a6f328358,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0xb584d4be1a5470ca1a8778e9b86c81e165204599,188450000000000,12713098648,29641
17946947,1692425387,0xada0ed0813351718a2b50b46f30c2ef3294feaf8a941460fc4dc2271d7b206f3,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0xb584d4be1a5470ca1a8778e9b86c81e165204599,184870000000000,12386232202,30016
17947818,1692435971,0xdeca59ffe88629ae01960269548f9f5405de8632005e8f2b2b39d4e4fb4457c3,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0x0aebbe9466bf0fdedbbadd06b29c4ec43ffe454c,8092160264892887,12977823041,21797
19105662,1706452559,0xb315c0a6296f4484ad4671ca645c8efe444ab320b9fa4d55cc2aa0c25bed19ca,0x86c92ddff93d2be2e64df6d37f7b4fc0b86c47fe,0x0aebbe9466bf0fdedbbadd06b29c4ec43ffe454c,99880658878224427,13859241625,21000
17401748,1685814719,0x577d6d96c87b4cc23630fb8f33684832ef3b29855bdabef08fee6e3d7013f4f6,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,12939000000000000,24843036028,207128
17412804,1685949659,0x20e53a7a59164240f520ad6fc26ac8ffc52b0f1c49ff28d44033f50972a83eb3,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0x253553366da8546fc250f225fe3d25d0c782303b,0,20402254551,44206
17412819,1685949839,0x4a022652d7fb07d804862267051cd43f98f5b669adf07091da181a708d9ac768,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0x253553366da8546fc250f225fe3d25d0c782303b,2672019839183565,20251651692,425384
17657852,1688926367,0xd7ed5ae7ef7030c6da65f597f49edd31522c633a5df2b3cf65f182e84084c07a,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,48880200000000000,20155741522,210000
17661497,1688970623,0x1d024f63fe8775ac4bd24aa5d0467694306585132f82605893210ba4bfc6f524,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13323320922308684,17244829438,175845
17668652,1689057599,0x3d1e2ffc59336f2456c2ba5491767b023856064227766f9f44335591824c57b9,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0x32400084c286cf3e17e7b677ea9583e60a000324,28398144000000000,13186850572,149210
17668672,1689057839,0x9576752fb762d46277a2260160c8258c420cfa8b10fd340ccf4711ad52664d96,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xabea9132b05a70803a4e85094fd0e1800777fbef,4106274875000000,13346946123,90000
17843373,1691173343,0xcb50eb1f402471fb93545b48144147bf159ed7e2bab3c0c15c9ae9d8a115df68,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,11834100000000000,25339812690,210000
17846532,1691211479,0x9060bbf64a1167faf0deae13ee693568a641ce11ded0ea70f7cf1687b4889fb2,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xd4416b13d2b3a9abae7acd5d6c2bbdbe25686401,0,12334374986,69156
17847180,1691219291,0xec03bd0ebc1c4e21392c8faa18c0c9b209456cf1383d8d4cf5ce4e20ab67a73f,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xb584d4be1a5470ca1a8778e9b86c81e165204599,101000000000000,16725803286,28694
17853795,1691299235,0x9e494bdb759b59e26a6a49d133e8d418b827c77e904bd9cf6668c820700e13d1,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xb584d4be1a5470ca1a8778e9b86c81e165204599,116570000000000,12797255462,29822
17947294,1692429611,0xac333750da3e646fbac566837877d6325ecd7da6033f287b0231c98ae1b32c27,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xb584d4be1a5470ca1a8778e9b86c81e165204599,110960000000000,12398495076,29765
17947743,1692435071,0x648dc1ebcd13f8f3d908070ff2fa0003287d35b9cae9a42ea71bb393f20778f6,0x5fc81957adc77457e2f8601cf48b3c857bf0a3f7,0xaf87dde018d75dfd15c377c1f8b7451aa5515ffd,9462439041321536,13921614636,21709
